anno,Provincia,comune,Abitato,localizzazione,strada,tipologia,feriti,morti
2020,Bari,Bitonto,Nell'Abitato,Strada Urbana,Rettilineo,Investimento di pedone,1,0
2020,Bari,Monopoli,Fuori Abitato,Altra strada,Rettilineo,Incidente tra veicoli,1,0
2020,Bari,Gravina in Puglia,Fuori Abitato,Strada Provinciale,Rettilineo,Incidente tra veicoli,3,0
2020,Bari,Gravina in Puglia,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,2,0
2020,Bari,Casamassima,Fuori Abitato,Strada Provinciale,Rotatoria,Incidente tra veicoli,1,0
2020,Bari,Acquaviva delle Fonti,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,3,0
2020,Bari,Valenzano,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,4,0
2020,Bari,Bitonto,Fuori Abitato,Strada Provinciale,Rotatoria,Incidente tra veicoli,2,0
2020,Bari,Altamura,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,2,0
2020,Bari,Gravina in Puglia,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Bari,Santeramo in Colle,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Rettilineo,Incidente a veicolo isolato,2,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Rettilineo,Investimento di pedone,1,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,2,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,4,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,3,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Rettilineo,Investimento di pedone,1,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Incrocio,Investimento di pedone,1,0
2020,Bari,Ruvo di Puglia,Fuori Abitato,Strada Provinciale,Rettilineo,Incidente tra veicoli,5,0
2020,Bari,Polignano a Mare,Fuori Abitato,Strada Provinciale,Rettilineo,Incidente tra veicoli,6,0
2020,Bari,Bitonto,Fuori Abitato,Strada Provinciale,Rettilineo,Incidente tra veicoli,3,0
2020,Bari,Monopoli,Fuori Abitato,Strada Provinciale,Curva,Incidente tra veicoli,1,0
2020,Bari,Altamura,Fuori Abitato,Strada Provinciale,Curva,Incidente tra veicoli,4,0
2020,Bari,Altamura,Fuori Abitato,Strada Provinciale,Rettilineo,Incidente tra veicoli,4,0
2020,Bari,Bari,Fuori Abitato,Strada Statale,Rettilineo,Incidente a veicolo isolato,1,0
2020,Bari,Turi,Fuori Abitato,Strada Statale,Rettilineo,Incidente tra veicoli,2,0
2020,Bari,Altamura,Fuori Abitato,Strada Provinciale,Rettilineo,Incidente tra veicoli,3,0
2020,Bari,Bitonto,Fuori Abitato,Strada Provinciale,Rettilineo,Incidente tra veicoli,1,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Rettilineo,Incidente a veicolo isolato,1,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Rettilineo,Investimento di pedone,1,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Rettilineo,Incidente a veicolo isolato,1,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Rettilineo,Investimento di pedone,1,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Rettilineo,Investimento di pedone,1,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Incrocio,Investimento di pedone,2,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Rettilineo,Investimento di pedone,4,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,2,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Rettilineo,Investimento di pedone,1,0
2020,Bari,Bari,Fuori Abitato,Strada Provinciale,Rettilineo,Incidente tra veicoli,2,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Incrocio,Investimento di pedone,1,0
2020,Bari,Bari,Fuori Abitato,Strada comunale extraurbana,Rettilineo,Incidente tra veicoli,3,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Incrocio,Investimento di pedone,1,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Curva,Incidente a veicolo isolato,1,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Rettilineo,Incidente a veicolo isolato,1,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Incrocio,Investimento di pedone,1,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Incrocio,Investimento di pedone,1,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Curva,Incidente a veicolo isolato,1,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Incrocio,Investimento di pedone,2,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Rettilineo,Investimento di pedone,1,1
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Incrocio,Investimento di pedone,1,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,Bari,Modugno,Fuori Abitato,Strada Provinciale,Curva,Incidente a veicolo isolato,1,0
2020,Bari,Monopoli,Nell'Abitato,Strada Urbana,Rettilineo,Investimento di pedone,1,0
2020,Bari,Conversano,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Bari,Modugno,Nell'Abitato,Strada Urbana,Incrocio,Investimento di pedone,1,0
2020,Bari,Molfetta,Nell'Abitato,Strada Urbana,Rettilineo,Investimento di pedone,1,0
2020,Bari,Modugno,Fuori Abitato,Strada comunale extraurbana,Rettilineo,Incidente tra veicoli,2,0
2020,Bari,Noicattaro,Nell'Abitato,Strada Urbana,Incrocio,Investimento di pedone,1,0
2020,Bari,Conversano,Fuori Abitato,Strada Provinciale,Rettilineo,Incidente a veicolo isolato,3,0
2020,Bari,Noicattaro,Nell'Abitato,Strada Urbana,Rettilineo,Investimento di pedone,1,0
2020,Bari,Cassano delle Murge,Nell'Abitato,Strada Urbana,Rettilineo,Investimento di pedone,1,0
2020,Bari,Locorotondo,Fuori Abitato,Strada Statale,Rettilineo,Incidente tra veicoli,2,0
2020,Bari,Mola di Bari,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Bari,Monopoli,Fuori Abitato,Strada Provinciale,Rettilineo,Incidente tra veicoli,1,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,2,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,2,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,2,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,2,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,4,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,3,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Curva,Incidente tra veicoli,2,0
2020,Bari,Bari,Fuori Abitato,Strada Provinciale,Incrocio,Incidente tra veicoli,4,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,2,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,5,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,3,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,2,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,4,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,4,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,2,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,2,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,4,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,3,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,4,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Curva,Incidente tra veicoli,2,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,4,0
2020,Bari,Palo del Colle,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,2,0
2020,Bari,Conversano,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,3,0
2020,Bari,Conversano,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Bari,Cassano delle Murge,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Bari,Cassano delle Murge,Fuori Abitato,Strada Provinciale,Rettilineo,Incidente tra veicoli,4,0
2020,Bari,Corato,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,2,0
2020,Bari,Molfetta,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,Bari,Modugno,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Bari,Molfetta,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Bari,Mola di Bari,Fuori Abitato,Strada Provinciale,Curva,Incidente tra veicoli,1,0
2020,Bari,Modugno,Fuori Abitato,Strada comunale extraurbana,Rotatoria,Incidente tra veicoli,3,0
2020,Bari,Molfetta,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Bari,Corato,Fuori Abitato,Strada Provinciale,Incrocio,Incidente tra veicoli,2,0
2020,Bari,Corato,Fuori Abitato,Strada Provinciale,Rettilineo,Incidente tra veicoli,2,0
2020,Bari,Toritto,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,2,0
2020,Bari,Modugno,Fuori Abitato,Strada comunale extraurbana,Rettilineo,Incidente tra veicoli,1,0
2020,Bari,Conversano,Fuori Abitato,Strada Provinciale,Incrocio,Incidente tra veicoli,1,0
2020,Bari,Corato,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Bari,Modugno,Fuori Abitato,Strada comunale extraurbana,Rettilineo,Incidente tra veicoli,1,0
2020,Bari,Corato,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,3,0
2020,Bari,Noicattaro,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,2,0
2020,Bari,Triggiano,Nell'Abitato,Strada Urbana,Rotatoria,Incidente tra veicoli,1,0
2020,Bari,Noicattaro,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Bari,Capurso,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Bari,Triggiano,Fuori Abitato,Strada Provinciale,Rotatoria,Incidente tra veicoli,1,0
2020,Bari,Mola di Bari,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,3,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,3,0
2020,Bari,Bari,Fuori Abitato,Strada comunale extraurbana,Rettilineo,Incidente tra veicoli,5,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,3,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,3,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Rettilineo,Incidente tra veicoli,1,0
2020,Bari,Bari,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,2,0
2020,Bari,Adelfia,Fuori Abitato,Strada Provinciale,Rettilineo,Incidente tra veicoli,3,0
2020,Bari,Cassano delle Murge,Fuori Abitato,Strada Provinciale,Rettilineo,Incidente tra veicoli,3,0
2020,Bari,Molfetta,Fuori Abitato,Strada Statale,Rettilineo,Incidente tra veicoli,2,0
2020,Bari,Binetto,Fuori Abitato,Strada Provinciale,Rettilineo,Incidente tra veicoli,5,0
2020,Bari,Corato,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Bari,Triggiano,Fuori Abitato,Strada Statale,Rettilineo,Incidente tra veicoli,1,0
2020,Bari,Bari,Fuori Abitato,Strada Statale,Rettilineo,Incidente a veicolo isolato,2,0
2020,Bari,Bari,Fuori Abitato,Strada Statale,Rettilineo,Incidente tra veicoli,1,0
2020,Bari,Bari,Fuori Abitato,Strada Statale,Rettilineo,Incidente tra veicoli,1,0
2020,Bari,Gioia del Colle,Fuori Abitato,Strada Provinciale,Rettilineo,Incidente a veicolo isolato,1,0
2020,Bari,Gravina in Puglia,Fuori Abitato,Strada Provinciale,Rettilineo,Incidente a veicolo isolato,1,0
2020,Bari,Polignano a Mare,Fuori Abitato,Strada comunale extraurbana,Rettilineo,Incidente a veicolo isolato,2,0
2020,Bari,Locorotondo,Nell'Abitato,Strada Urbana,Incrocio,Investimento di pedone,1,0
2020,Bari,Altamura,Nell'Abitato,Strada Urbana,Rettilineo,Investimento di pedone,2,0
2020,Bari,Turi,Fuori Abitato,Strada Provinciale,Curva,Incidente a veicolo isolato,1,0
2020,Bari,Conversano,Fuori Abitato,Strada Provinciale,Curva,Incidente a veicolo isolato,1,0
2020,Bari,Corato,Fuori Abitato,Strada Provinciale,Rettilineo,Incidente a veicolo isolato,4,0
2020,Bari,Acquaviva delle Fonti,Fuori Abitato,Strada Provinciale,Rettilineo,Incidente a veicolo isolato,1,0
2020,Bari,Putignano,Fuori Abitato,Strada comunale extraurbana,Incrocio,Incidente tra veicoli,4,0
2020,Bari,Acquaviva delle Fonti,Fuori Abitato,Strada Provinciale,Curva,Incidente a veicolo isolato,1,0
2020,Bari,Altamura,Fuori Abitato,Strada Provinciale,Rettilineo,Incidente a veicolo isolato,1,0
2020,Bari,Castellana Grotte,Nell'Abitato,Strada Urbana,Rettilineo,Incidente a veicolo isolato,2,0
2020,Bari,Casamassima,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Bari,Mola di Bari,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,2,0
2020,Bari,Acquaviva delle Fonti,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,1,0
2020,Bari,Toritto,Fuori Abitato,Strada Statale,Rettilineo,Incidente tra veicoli,2,0
2020,Bari,Santeramo in Colle,Fuori Abitato,Strada comunale extraurbana,Incrocio,Incidente tra veicoli,3,0
2020,Bari,Sammichele di Bari,Nell'Abitato,Strada Urbana,Incrocio,Incidente tra veicoli,4,0
